file,class,method,variable,usage
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,getLesserX/0,_dX1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,isCompletelyInside/1[CH.ifa.draw.util.Bounds],_dY1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,isCompletelyInside/1[CH.ifa.draw.util.Bounds],_dX1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,isCompletelyInside/1[CH.ifa.draw.util.Bounds],_dY2,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,isCompletelyInside/1[CH.ifa.draw.util.Bounds],_dX2,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,equals/1[java.lang.Object],_dY1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,equals/1[java.lang.Object],_dX1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,equals/1[java.lang.Object],_dY2,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,equals/1[java.lang.Object],_dX2,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,getWest/0,_dX1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,intersect/1[CH.ifa.draw.util.Bounds],_dY1,4
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,intersect/1[CH.ifa.draw.util.Bounds],_dX1,4
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,intersect/1[CH.ifa.draw.util.Bounds],_dY2,4
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,intersect/1[CH.ifa.draw.util.Bounds],_dX2,4
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"Bounds/2[double,double]",_dY1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"Bounds/2[double,double]",_dX1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"Bounds/2[double,double]",_dY2,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"Bounds/2[double,double]",_dX2,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"intersectsLine/4[double,double,double,double]",_dY1,6
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"intersectsLine/4[double,double,double,double]",_dX1,6
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"intersectsLine/4[double,double,double,double]",_dY2,6
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"intersectsLine/4[double,double,double,double]",_dX2,6
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,getEast/0,_dX2,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"cropLine/4[double,double,double,double]",_dY1,14
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"cropLine/4[double,double,double,double]",_dY2,14
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"cropLine/4[double,double,double,double]",_dX1,14
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"cropLine/4[double,double,double,double]",_dX2,14
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"Bounds/3[java.awt.geom.Point2D,double,double]",_dY1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"Bounds/3[java.awt.geom.Point2D,double,double]",_dX1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"Bounds/3[java.awt.geom.Point2D,double,double]",_dY2,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"Bounds/3[java.awt.geom.Point2D,double,double]",_dX2,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,getSouth/0,_dY1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"Bounds/4[double,double,double,double]",_dY1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"Bounds/4[double,double,double,double]",_dX1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"Bounds/4[double,double,double,double]",_dY2,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"Bounds/4[double,double,double,double]",_dX2,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,getLesserY/0,_dY1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,includeYCoordinate/1[double],_dY1,3
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,includeYCoordinate/1[double],_dY2,3
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,zoomBy/1[double],_dY1,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,zoomBy/1[double],_dX1,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,zoomBy/1[double],_dY2,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,zoomBy/1[double],_dX2,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,includeXCoordinate/1[double],_dX1,3
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,includeXCoordinate/1[double],_dX2,3
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,getHeight/0,_dY1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,getHeight/0,_dY2,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,getGreaterX/0,_dX2,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,getCenter/0,_dY1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,getCenter/0,_dX1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,getCenter/0,_dY2,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,getCenter/0,_dX2,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"offset/2[double,double]",_dY1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"offset/2[double,double]",_dX1,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"offset/2[double,double]",_dY2,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\Bounds.java,CH.ifa.draw.util.Bounds,"offset/2[double,double]",_dX2,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,DragNDropTool/1[CH.ifa.draw.framework.DrawingEditor],fDragGestureRecognizers,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,DragNDropTool/1[CH.ifa.draw.framework.DrawingEditor],dragSource,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,DragNDropTool/1[CH.ifa.draw.framework.DrawingEditor],fDropTargets,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,drop/1[java.awt.dnd.DropTargetDropEvent],ASCIIFlavor,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,drop/1[java.awt.dnd.DropTargetDropEvent],VECTORFlavor,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,supportDropTargetDragEvent/1[java.awt.dnd.DropTargetDragEvent],ASCIIFlavor,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,supportDropTargetDragEvent/1[java.awt.dnd.DropTargetDragEvent],VECTORFlavor,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,"mouseUp/3[java.awt.event.MouseEvent,int,int]",fChild,3
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,dragGestureRecognized/1[java.awt.dnd.DragGestureEvent],origin,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,dragGestureRecognized/1[java.awt.dnd.DragGestureEvent],fChild,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,"destroyDragGestreRecognizer/2[CH.ifa.draw.framework.DrawingView,java.awt.dnd.DragGestureListener]",fDragGestureRecognizers,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,"createDragGestureRecognizer/2[CH.ifa.draw.framework.DrawingView,java.awt.dnd.DragGestureListener]",fDragGestureRecognizers,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,"createDragGestureRecognizer/2[CH.ifa.draw.framework.DrawingView,java.awt.dnd.DragGestureListener]",dragSource,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,"ProcessReceivedData/2[java.awt.datatransfer.DataFlavor,java.awt.datatransfer.Transferable]",ASCIIFlavor,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,"ProcessReceivedData/2[java.awt.datatransfer.DataFlavor,java.awt.datatransfer.Transferable]",VECTORFlavor,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,"mouseDown/3[java.awt.event.MouseEvent,int,int]",fChild,5
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,"mouseDrag/3[java.awt.event.MouseEvent,int,int]",fChild,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,viewCreated/1[CH.ifa.draw.framework.DrawingView],fDropTargets,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\contrib\DragNDropTool.java,CH.ifa.draw.contrib.DragNDropTool,dragDropEnd/1[java.awt.dnd.DragSourceDropEvent],VECTORFlavor,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractCommand.java,CH.ifa.draw.standard.AbstractCommand,setDrawingEditor/1[CH.ifa.draw.framework.DrawingEditor],myDrawingEditor,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractCommand.java,CH.ifa.draw.standard.AbstractCommand,getEventDispatcher/0,myEventDispatcher,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractCommand.java,CH.ifa.draw.standard.AbstractCommand,isViewRequired/0,myIsViewRequired,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractCommand.java,CH.ifa.draw.standard.AbstractCommand,getDrawingEditor/0,myDrawingEditor,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractCommand.java,CH.ifa.draw.standard.AbstractCommand,name/0,myName,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractCommand.java,CH.ifa.draw.standard.AbstractCommand,setName/1[java.lang.String],myName,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractCommand.java,CH.ifa.draw.standard.AbstractCommand,getUndoActivity/0,myUndoableActivity,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractCommand.java,CH.ifa.draw.standard.AbstractCommand,setUndoActivity/1[CH.ifa.draw.util.Undoable],myUndoableActivity,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractCommand.java,CH.ifa.draw.standard.AbstractCommand,setEventDispatcher/1[CH.ifa.draw.standard.AbstractCommand.EventDispatcher],myEventDispatcher,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractCommand.java,CH.ifa.draw.standard.AbstractCommand,"AbstractCommand/3[java.lang.String,CH.ifa.draw.framework.DrawingEditor,boolean]",myIsViewRequired,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\CommandMenu.java,CH.ifa.draw.util.CommandMenu,actionPerformed/1[java.awt.event.ActionEvent],fCommands,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\CommandMenu.java,CH.ifa.draw.util.CommandMenu,"addMenuItem/2[CH.ifa.draw.util.Command,javax.swing.JMenuItem]",fCommands,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\CommandMenu.java,CH.ifa.draw.util.CommandMenu,CommandMenu/1[java.lang.String],fCommands,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\util\CommandMenu.java,CH.ifa.draw.util.CommandMenu,checkEnabled/0,fCommands,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,read/1[CH.ifa.draw.util.StorableInput],fFigures,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,sendToBack/1[CH.ifa.draw.framework.Figure],fFigures,3
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,sendToBack/1[CH.ifa.draw.framework.Figure],_nLowestZ,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,"assignFiguresToSuccessorZValue/2[int,int]",fFigures,4
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,CompositeFigure/0,fFigures,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,CompositeFigure/0,_nHighestZ,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,CompositeFigure/0,_nLowestZ,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,figureCount/0,fFigures,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,removeAll/0,fFigures,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,removeAll/0,_nHighestZ,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,removeAll/0,_nLowestZ,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,getFigureFromLayer/1[int],fFigures,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,figures/1[java.awt.Rectangle],_theQuadTree,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,bringToFront/1[CH.ifa.draw.framework.Figure],fFigures,3
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,bringToFront/1[CH.ifa.draw.framework.Figure],_nHighestZ,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,figureAt/1[int],fFigures,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,_removeFromQuadTree/1[CH.ifa.draw.framework.Figure],_theQuadTree,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,figuresReverse/0,fFigures,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,orphan/1[CH.ifa.draw.framework.Figure],fFigures,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,add/1[CH.ifa.draw.framework.Figure],fFigures,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,add/1[CH.ifa.draw.framework.Figure],_nHighestZ,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,"sendToLayer/2[CH.ifa.draw.framework.Figure,int]",fFigures,5
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,"replace/2[CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure]",fFigures,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,"assignFiguresToPredecessorZValue/2[int,int]",fFigures,4
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,_clearQuadTree/0,_theQuadTree,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,figures/0,fFigures,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,getLayer/1[CH.ifa.draw.framework.Figure],fFigures,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,init/1[java.awt.Rectangle],_theQuadTree,1
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\CompositeFigure.java,CH.ifa.draw.standard.CompositeFigure,_addToQuadTree/1[CH.ifa.draw.framework.Figure],_theQuadTree,2
D:\Masters\OOD\Object-Oriented-Design-Project\JHotDraw5.3-master\src\CH\ifa\draw\standard\AbstractHandle.java,CH.ifa.draw.standard.AbstractHandle,getUndoActivity/0,myUndoableActivity,1
